sentence1,score,sentence2
banco bradesco sa - bradesco pa laranjeiras  urb rio de janeiro rj,0.7722498774528503,bradesco pa
banco bradesco sa - bradesco pa rorainopolis rr,0.7722498774528503,bradesco pa
banco bradesco sa - bradesco pa bairro serraria  urb diadema sp,0.7722498774528503,bradesco pa
banco bradesco sa - bradesco pa jacto  pompeia sp,0.7722498774528503,bradesco pa
banco bradesco sa - bradesco pa  cacu go,1.0,bradesco pa
banco bradesco sa - bradesco paa caracol ms,0.7531726956367493,bredesco
banco bradesco sa - bradesco pa avenida mangalo  goiania go,0.7531726956367493,bredesco
banco bradesco sa - bradesco pa  douradina do parana pr,0.7531726956367493,bredesco
banco bradesco sa - bradesco pa manga mg,0.7531726956367493,bredesco
banco bradesco sa - bradesco paa cachoeira dourada mg,0.7531726956367493,bredesco
banco bradesco sa - bradesco ag itacoatiara,1.0,bredesco
banco santander brasil sa - av norterecifepe,0.6572019457817078,santander
banco santander brasil sa - agencia recifeav cons aguiar,0.5840217471122742,santander
banco bradesco sa - ag corporate berrini sp,0.5579846501350403,santander
banco santander brasil sa - av vital brasilsp ii,0.5444737076759338,santander
banco santander brasil sa - pa trairice,0.5444737076759338,santander
banco santander brasil sa - corporate recife,1.0,santander
banco santander brasil sa - lagoa da pratamg,0.6894593834877014,santander
banco santander brasil sa - guajajarasbhmg,0.6894593834877014,santander
banco santander brasil sa - agencia bhmercdo central,0.6894593834877014,santander
banco santander brasil sa - e matarazzospsp,0.6894593834877014,santander
banco santander brasil sa - agencia garanhus,0.6894593834877014,santander
banco santander brasil sa - estr tres riosriorj,1.0,santander
banco bradesco sa - bradesco ag porto alegre est unif,0.6884937286376953,bradesco ag
banco bradesco sa - bradesco ag itaquaquecetubacentro est unif,0.6884937286376953,bradesco ag
banco bradesco sa - bradesco ag rua antonio de barros,0.6884937286376953,bradesco ag
banco bradesco sa - ag palmeira dos indios,0.6884936094284058,bradesco ag
banco bradesco sa - bradesco ag colider est unif,0.6884936094284058,bradesco ag
banco bradesco sa - bradesco ag cavalhada,1.0,bradesco ag
bolognesi empreendimentos ltda - cond fazenda esperanca 367  campo belo v lt 49a q j1,0.6977888941764832,fazenda esperanca
bolognesi empreendimentos ltda - cond fazenda esperanca 71  campo belo ii  lt 11 q f1,0.6977888941764832,fazenda esperanca
bolognesi empreendimentos ltda - cond fazenda esperanca 349  campo belo 4  lt 06 q h4,0.6977888941764832,fazenda esperanca
bolognesi empreendimentos ltda - cond fazenda esperanca 389 campo belo vii lt l2a q l02,0.6977888941764832,fazenda esperanca
bolognesi empreendimentos ltda - cond fazenda esperanca 72  campo belo ii  lt 12 q f1,0.6977888941764832,fazenda esperanca
bolognesi empreendimentos ltda - cond fazenda esperanca 251 campo belo iii lt 07 q g3,1.0,fazenda esperanca
banco santander brasil sa - trav ouvidorriorj,0.7455252408981323,santander br
banco santander brasil sa - agencia rio  graca aranha,0.7455252408981323,santander br
banco santander brasil sa - agencia riobarrabella,0.7455251812934875,santander br
banco santander brasil sa - assembleiariorj,0.745525062084198,santander br
banco do estado do rio grande do sul sa - bairro vila nova,0.720537006855011,santander br
banco santander brasil sa - rio grandebarreirasba,1.0,santander br
sapore sa - sapore sa,0.7835984826087952,sapore restaurante
sapore sa - sapore cr 2828,0.7835984826087952,sapore restaurante
sapore sa - sapore cr 3374,0.7745594382286072,sapore restaurante
sapore sa - cr  2882  2883  4397,0.7738925218582153,sapore restaurante
sapore sa - cr  06,0.7738925218582153,sapore restaurante
sapore sa - cr  2890,1.0,sapore restaurante
igreja evangelica assembleia de deus em sorocabasp - congregacao bairro sao pedro  tiete,0.865744948387146,igreja ad
igreja evangelica assembleia de deus em sorocabasp - congregacao de ribeirao grande,0.8657448291778564,igreja ad
igreja evangelica assembleia de deus - congregacao da igreja evangelica assembleia de deus,0.8417924642562866,igreja ad
igreja evangelica assembleia de deus - igreja assembleia de deus  belem  campo belo,0.8417924642562866,igreja ad
igreja evangelica assembleia de deus - jardim belo horizonte,0.8417924642562866,igreja ad
igreja evangelica assembleia de deus - igreja assembleia de deus  sao jose,1.0,igreja ad
drogal farmaceutica ltda - drogal sao joao da boa vista iv,0.8373721241950989,drogall
drogal farmaceutica ltda - drogal salto v,0.724093496799469,drogall
drogal farmaceutica ltda - drogal jaguariuna,0.6432896852493286,drogall
drogal farmaceutica ltda - drogal boituva,0.6432895660400391,drogall
drogal farmaceutica ltda - drogal araras vi,0.6432895660400391,drogall
drogal farmaceutica ltda - drogal sao joao da boa vista v,1.0,drogall
banco bradesco sa - bradesco pa florida paulista sp,0.6831904649734497,bradesco s.a.
banco bradesco sa - bradesco ag taboao da serra est unif,0.6831904649734497,bradesco s.a.
banco bradesco sa - bradesco ag paraisopolis mg,0.6831904649734497,bradesco s.a.
banco bradesco sa - pa empresas  usina sao martinho sp,0.6831904649734497,bradesco s.a.
banco bradesco sa - bradesco pa nova trento sc,0.6831904649734497,bradesco s.a.
banco bradesco sa - bradesco pa nova araca rs,1.0,bradesco s.a.
sapore sa - sapore sa,0.5892866849899292,sapore restaurante
sapore sa - sapore cr 2828,0.5892866849899292,sapore restaurante
sapore sa - cr  2882  2883  4397,0.5842836499214172,sapore restaurante
sapore sa - cr  06,0.5842836499214172,sapore restaurante
sapore sa - sapore cr 3341,0.5842836499214172,sapore restaurante
sapore sa - sapore cr 3000,1.0,sapore restaurante
sonova do brasil produtos audiologicos ltda - audium,0.4515073895454407,d b benz
cpfl transmissao sa - ceeegt,0.41545143723487854,d b benz
lataro comunicacao ltda - lataro comunicacao,0.4139568507671356,d b benz
secretaria de agricultura e abastecimento - departamento de comunicacao e treinamento,0.40926802158355713,d b benz
rts terraplenagem ltda - rts,0.4083259403705597,d b benz
dvbenz llc - dvbenz llc,1.0,d b benz
cooperativa de credito poupanca e investimento caminho das aguas rs sicredi caminho das aguas rs - unidade de atendimento de tres cachoeiras,0.696556568145752,unidade de atendimento
cooperativa de credito poupanca e investimento vanguarda  sicredi vanguarda prsprj - unidade de atendimento de aruja,0.696556568145752,unidade de atendimento
cooperativa de credito sicredi serrana rses - unidade de atendimento bento goncalves  agronegocio,0.696556568145752,unidade de atendimento
cooperativa de credito poupanca e investimento vanguarda  sicredi vanguarda prsprj - unidade de atendimento de ceu azul,0.696556568145752,unidade de atendimento
cooperativa de credito poupanca e investimento do vale do rio pardo  sicredi vale do rio pardo rs - unidade de atendimento de venancio aires str,0.696556568145752,unidade de atendimento
cooperativa de credito poupanca e investimento dexis sicredi dexis - unidade de atendimento londrina santos dumont,1.0,unidade de atendimento
banco santander brasil sa - agencia camaragibe,0.6406924724578857,ajensia santander
banco santander brasil sa - agencia maceiofarol,0.6406924724578857,ajensia santander
banco santander brasil sa - agencia fortalezasantos dumont,0.6406924724578857,ajensia santander
banco santander brasil sa - agencia umuarama,0.6406924724578857,ajensia santander
banco santander brasil sa - agencia bhdom pedro ii,0.6406924724578857,ajensia santander
banco santander brasil sa - agencia riojardim botanico,1.0,ajensia santander
banco bradesco sa - bradesco ag center lapa est unif,0.7140573859214783,bradesco agencia
banco bradesco sa - bradesco ag floresta pe,0.7140573859214783,bradesco agencia
banco bradesco sa - bradesco ag prime butanta,0.7140573859214783,bradesco agencia
banco bradesco sa - agencia empresas rio centro i  urb rio de janeiro rj,0.7140573859214783,bradesco agencia
banco bradesco sa - bradesco ag boquira,0.7140573263168335,bradesco agencia
banco bradesco sa - ag corporate lapa sp,1.0,bradesco agencia
bolognesi empreendimentos ltda - cond fazenda esperanca 77  campo belo ii  lt 17 q f1,0.7114222645759583,cond fazenda
bolognesi empreendimentos ltda - cond fazenda esperanca 250 campo belo iii lt 06 q g3,0.7114222645759583,cond fazenda
bolognesi empreendimentos ltda - cond fazenda esperanca 273 campo belo iii lt 55 q i2,0.7114222645759583,cond fazenda
bolognesi empreendimentos ltda - cond fazenda esperanca 64  campo belo ii  lt 04 q f1,0.7114222645759583,cond fazenda
bolognesi empreendimentos ltda - cond fazenda esperanca 293  campo belo 4  lt 43 q h1,0.7114222645759583,cond fazenda
bolognesi empreendimentos ltda - cond fazenda esperanca 96  campo belo ii  lt 36 q f1,1.0,cond fazenda
igreja evangelica pentecostal o brasil para cristo - quinta congregacao,0.6637172698974609,kinta palm
mitra diocesana de sao jose dos campos - paroquia de santana,0.40811410546302795,kinta palm
consorcio integra 5a meninos - consorcio integra 5a meninos,0.40673837065696716,kinta palm
sapore sa - cr 4494,0.400110125541687,kinta palm
sapore sa - cr 4505,0.3988434374332428,kinta palm
residencial village quinta das palmeiras - quinta das palmeiras,1.0,kinta palm
sapore sa - cr 3823,0.6273578405380249,sapore restaurante
sapore sa - cr 4638,0.6273578405380249,sapore restaurante
sapore sa - cr 4321,0.6273578405380249,sapore restaurante
sapore sa - cr 2759 e cr 2770,0.6273578405380249,sapore restaurante
sapore sa - cr 3896,0.6273578405380249,sapore restaurante
sapore sa - egsa,1.0,sapore restaurante
c m lins confeccoes ltda - cristine,0.5364662408828735,isdebski bendas
jje participacoes ltda - jje participacoes,0.4456176459789276,isdebski bendas
c m a wasilewski  cia ltda - madeireira guara,0.4297655522823334,isdebski bendas
spdm  associacao paulista para o desenvolvimento da medicina - cei pequenos construtores,0.42585882544517517,isdebski bendas
centro de integracao empresa escola do rs - ciee rs,0.42515814304351807,isdebski bendas
cristiane isdebski promocao de vendas ltda - cristiane isdebski consultoria,1.0,isdebski bendas
banco santander brasil sa - pa paragominaspa,0.41898801922798157,sicredi
banco do estado do rio grande do sul sa - agencia bairro pippi,0.4057193398475647,sicredi
banco bradesco sa - bradesco paa demerval lobao pi,0.3877975344657898,sicredi
banco bradesco sa - bradesco ag urucui pi,0.3877975344657898,sicredi
cooperativa de credito poupanca e investimento vale do piquiri abcd  sicredi vale do piquiri abcd prsp - unidade de atendimento acsp  distrital oeste,0.38571131229400635,sicredi
cooperativa de credito poupanca e investimento sul minas do rio grande do sul e minas gerais  sicredi sul minas rsmg - unidade de atendimento de pimenta mg,1.0,sicredi
banco bradesco sa - bradesco paa bom jesus da serra ba,0.7679939866065979,bradesco
banco bradesco sa - bradesco pa avenida adolfo pinheiro  urb sao paulo sp,0.7329130172729492,bradesco
banco bradesco sa - pa prefeitura de guarulhos  secretaria de educacao sp,0.7329130172729492,bradesco
banco bradesco sa - bradesco paa capela nova mg,0.7329130172729492,bradesco
banco bradesco sa - bradesco pa  sombrio sc,0.7329130172729492,bradesco
banco bradesco sa - bradesco pa bom jardim de goias go,1.0,bradesco
fundo municipal de direitos do idoso - fundo idoso de vista gauchars,0.9320619106292725,idoso fmi
fundo municipal de direitos do idoso - fmi,0.9315954446792603,idoso fmi
fundo municipal de direitos do idoso - conselho municipal de direito dos idosos,0.9307352304458618,idoso fmi
fundo municipal de direitos do idoso - fundo municipal do idoso,0.9304208755493164,idoso fmi
fundo municipal do idoso - fundo municipal do idoso  mara rosa,0.9304208159446716,idoso fmi
fundo municipal do idoso - fundo municipal do idoso  fmi,1.0,idoso fmi
sapore sa - cr 2766,0.8536075949668884,sapore cr
sapore sa - sapore cr 2654,0.6142773628234863,sapore cr
sapore sa - cr 3627,0.6065897941589355,sapore cr
sapore sa - cr 4827,0.6065897345542908,sapore cr
sapore sa - sapore cr 3250,0.6065897345542908,sapore cr
sapore sa - sapore cr 2765,1.0,sapore cr
banco bradesco sa - bradesco ag acopiara est unif,0.66608065366745,bradesco unif
banco bradesco sa - bradesco ag sao goncalo est unif,0.66608065366745,bradesco unif
banco bradesco sa - bradesco ag aracatuba est unif,0.6660805344581604,bradesco unif
banco bradesco sa - bradesco ag canavieiras est unif,0.6660805344581604,bradesco unif
banco bradesco sa - bradesco ag cajazeiras est unif,0.6660805344581604,bradesco unif
banco bradesco sa - bradesco ag parnarama est unif,1.0,bradesco unif
banco bradesco sa - bradesco pa santa luzia doeste ro,0.7512169480323792,bradesco mg
banco bradesco sa - bradesco pa nova santa rita rs,0.677259624004364,bradesco mg
banco santander brasil sa - santa luzia mg i,0.6683223843574524,bradesco mg
banco bradesco sa - bradesco pa urucuia mg,0.6534315347671509,bradesco mg
banco bradesco sa - bradesco pa capetinga mg,0.6534315347671509,bradesco mg
banco bradesco sa - bradesco pa bairro sao benedito  urb santa luzia mg,1.0,bradesco mg
banco bradesco sa - bradesco ag cangucu rs,0.6409386992454529,bradesco
banco bradesco sa - pa  mema participacoes e administracao,0.6409386992454529,bradesco
banco bradesco sa - ag sao pedro do suacui,0.6409386992454529,bradesco
banco bradesco sa - bradesco paa gurupa pa,0.6409386992454529,bradesco
banco bradesco sa - bradesco pa bambui mg,0.6409386992454529,bradesco
banco bradesco sa - bradesco paa cruzmaltina pr,1.0,bradesco
banco santander brasil sa - capao redondospsp,0.6395410299301147,santander banco
banco santander brasil sa - av ipirangaspsp,0.6275345087051392,santander banco
banco santander brasil sa - fernandes limamaceioal,0.6275345087051392,santander banco
banco santander brasil sa - lagoa da pratamg,0.6275345087051392,santander banco
banco santander brasil sa - guajajarasbhmg,0.6275345087051392,santander banco
banco santander brasil sa - pa capanemapa,1.0,santander banco
sapore sa - fleury,0.7664759755134583,sapore
sapore sa - cr 3933,0.7664759755134583,sapore
sapore sa - cr 3988,0.7664759755134583,sapore
sapore sa - cr 4652,0.7664759755134583,sapore
sapore sa - cr 3905,0.7664759755134583,sapore
sapore sa - cr 4691,1.0,sapore
banco bradesco sa - bradesco pa feira grande al,0.6519262194633484,bradesco
banco bradesco sa - bradesco pa ibirataia ba,0.6519262194633484,bradesco
banco bradesco sa - bradesco paa taquaral de goias go,0.6519262194633484,bradesco
banco bradesco sa - bradesco pa bairro agua verde  urb curitiba pr,0.6519262194633484,bradesco
banco bradesco sa - bradesco paa mansidao ba,0.6519262194633484,bradesco
banco bradesco sa - bradesco pa  terra rica pr,1.0,bradesco
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - guanabara,0.6478734612464905,asosiacão igreja
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - gravatai,0.6478734612464905,asosiacão igreja
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - castro alves,0.6478734612464905,asosiacão igreja
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - taguatinga 2  5284775,0.6354665160179138,asosiacão igreja
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - abijcsud,0.6354665160179138,asosiacão igreja
associacao brasileira da igreja de jesus cristo dos santos dos ultimos dias - jaguarao  5340586,1.0,asosiacão igreja
banco bradesco sa - bradesco pa estrada dos romeiros  urb barueri sp,0.7151545286178589,bradesco urb
banco bradesco sa - bradesco pa avenida do cpa  urb cuiaba mt,0.7151545286178589,bradesco urb
banco bradesco sa - bradesco pa silva jardim  urb curitiba pr,0.7151545286178589,bradesco urb
banco bradesco sa - bradesco pa  ico urbano ce,0.7151544690132141,bradesco urb
banco bradesco sa - bradesco pa vila nova  urb goiania go,0.7151544690132141,bradesco urb
banco bradesco sa - bradesco pa bairro retiro  urb volta redonda rj,1.0,bradesco urb
ordem dos advogados do brasil  seccao de sao paulo - escola superior de advocacia  unidade socorro,0.6758907437324524,igreja evangelica assembleia de
uniao central brasileira da igreja adventista do setimo dia - iasd socorro,0.6728736162185669,igreja evangelica assembleia de
mitra da arquidiocese de curitiba - paroquia nossa senhora do perpetuo socorro,0.669009804725647,igreja evangelica assembleia de
secretaria municipal de educacao - diretoria regional de educacao capela do socorrodre cs,0.6464298963546753,igreja evangelica assembleia de
mitra diocesana de limeira - paroquia nossa senhora do perpetuo socorro,0.6458907723426819,igreja evangelica assembleia de
igreja evangelica assembleia de deus - igreja evangelica assembleia de deus  socorro,1.0,igreja evangelica assembleia de
banco bradesco sa - ag empresas sao bernardo do campo ii  urb sbc sp,0.7274655699729919,bradesco
banco bradesco sa - bradesco ag cangucu rs,0.716191291809082,bradesco
banco bradesco sa - pa  mema participacoes e administracao,0.716191291809082,bradesco
banco bradesco sa - ag sao pedro do suacui,0.716191291809082,bradesco
banco bradesco sa - bradesco paa gurupa pa,0.716191291809082,bradesco
banco bradesco sa - pa bairro assuncao  urb sao bernardo do campo sp,1.0,bradesco
uniao central brasileira da igreja adventista do setimo dia - uniao central brasileira,0.7330195307731628,uniao igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd andradina  centro,0.7330195307731628,uniao igreja adventista
uniao sul brasileira da igreja adventista do setimo dia - iasd bandeirantes,0.7330195307731628,uniao igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd artur nogueira  jd laranjeiras,0.7330195307731628,uniao igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd sao paulo  jardim santa fe,0.7330195307731628,uniao igreja adventista
uniao central brasileira da igreja adventista do setimo dia - iasd lins  jardim santa maia,1.0,uniao igreja adventista
banco bradesco sa - bradesco pa capao do leao rs,0.6795763373374939,bradesco pa
banco bradesco sa - bradesco pa laranjeiras  urb rio de janeiro rj,0.6795763373374939,bradesco pa
banco bradesco sa - bradesco pa rorainopolis rr,0.6795763373374939,bradesco pa
banco bradesco sa - bradesco pa bairro serraria  urb diadema sp,0.6795763373374939,bradesco pa
banco bradesco sa - bradesco pa jacto  pompeia sp,0.6795763373374939,bradesco pa
banco bradesco sa - bradesco pa  sorocaba refrescos ltda sp,1.0,bradesco pa
banco bradesco sa - bradesco pa feira grande al,0.677545428276062,bradesco
banco bradesco sa - bradesco pa ibirataia ba,0.677545428276062,bradesco
banco bradesco sa - bradesco paa taquaral de goias go,0.677545428276062,bradesco
banco bradesco sa - bradesco pa bairro agua verde  urb curitiba pr,0.677545428276062,bradesco
banco bradesco sa - bradesco paa mansidao ba,0.677545428276062,bradesco
banco bradesco sa - bradesco paa canabrava do norte mt,1.0,bradesco
sapore sa - cr 4828,0.7736936807632446,sapore cr
sapore sa - cr  4823,0.7097434401512146,sapore cr
sapore sa - cr 4765,0.7097433805465698,sapore cr
sapore sa - sapore cr 38633865,0.7053787112236023,sapore cr
sapore sa - sapore cr 2661,0.7053787112236023,sapore cr
sapore sa - cr 4825,1.0,sapore cr
banco bradesco sa - bradesco pa rua cachoeira  urb guarulhos sp,0.6655336618423462,bradesco s.a.
banco bradesco sa - bradesco pa morro do pilar mg,0.6655336618423462,bradesco s.a.
banco bradesco sa - uad pirituba sp,0.6655336618423462,bradesco s.a.
banco bradesco sa - bradesco pa garuva sc,0.6655336618423462,bradesco s.a.
banco bradesco sa - bradesco paa marzagao,0.6655336618423462,bradesco s.a.
banco bradesco sa - bradesco pa av getulio vargas  urb porto seguro ba,1.0,bradesco s.a.
hapvida assistencia medica sa - vida  imagem lomas,0.655816376209259,hap bida
hapvida assistencia medica sa - pronto atendimento rondonopolis,0.6481437087059021,hap bida
hapvida assistencia medica sa - medicina preventiva isaac newton,0.6481437087059021,hap bida
hapvida assistencia medica sa - medicina preventiva cachoeirinha,0.6481435894966125,hap bida
hapvida assistencia medica sa - clinica uberaba,0.6481435894966125,hap bida
hapvida assistencia medica sa - vida  imagem padre valdevino,1.0,hap bida
pb administradora de estacionamentos ltda - estacionamento do hotel plaza sao rafael,0.5685604810714722,condominio rfaela
viaplan engenharia ltda - condominio residencial village amazonas,0.5568356513977051,condominio rfaela
bolognesi empreendimentos ltda - condominio residencial moradas do bosque 948,0.5568356513977051,condominio rfaela
construtora tenda sa - residencial viver mais  usp,0.5187886953353882,condominio rfaela
residencial topazio imperial - residencial topazio imperial,0.4650874137878418,condominio rfaela
condominio residencial rafaela - condominio residencial rafaela,1.0,condominio rfaela
bolognesi empreendimentos ltda - cond fazenda esperanca 103 campo belo ii lt 43 q f1,0.7667850852012634,campo belo
bolognesi empreendimentos ltda - cond fazenda esperanca 77  campo belo ii  lt 17 q f1,0.6950090527534485,campo belo
bolognesi empreendimentos ltda - cond fazenda esperanca 250 campo belo iii lt 06 q g3,0.6950090527534485,campo belo
bolognesi empreendimentos ltda - cond fazenda esperanca 273 campo belo iii lt 55 q i2,0.6950090527534485,campo belo
bolognesi empreendimentos ltda - cond fazenda esperanca 64  campo belo ii  lt 04 q f1,0.6950090527534485,campo belo
bolognesi empreendimentos ltda - cond fazenda esperanca 293  campo belo 4  lt 43 q h1,1.0,campo belo
mitra diocesana de campo limpo - paroquia sao francisco de assis e santo estevao,0.7264602184295654,mitra diocesana
mitra diocesana de sao carlos - paroquia sao nicolau de flue,0.6815469861030579,mitra diocesana
mitra diocesana de limeira - paroquia santa eulalia,0.6815469861030579,mitra diocesana
mitra diocesana de sao carlos - paroquia do santuario de nossa senhora aparecida,0.6815469861030579,mitra diocesana
mitra diocesana de jundiai - paroquia santa ana,0.6815469861030579,mitra diocesana
mitra diocesana de toledo - paroquia sao francisco de assis,1.0,mitra diocesana
ordem dos advogados do brasil  seccao de sao paulo - escola superior de advocacia  unidade marilia,0.7928608655929565,oab sp
ordem dos advogados do brasil  seccao de sao paulo - escola superior de advocacia  valinhos,0.786021888256073,oab sp
ordem dos advogados do brasil  seccao de sao paulo - escola superior de advocacia  itanhaem,0.779789924621582,oab sp
ordem dos advogados do brasil  seccao de sao paulo - escola superior de advocacia  nucleo penapolis,0.779789924621582,oab sp
ordem dos advogados do brasil  seccao de sao paulo - escola superior de advocacia  praia grande,0.779789924621582,oab sp
ordem dos advogados do brasil  seccao de sao paulo - escola superior de advocacia  unidade sj rio preto,1.0,oab sp
banco bradesco sa - bradesco pa  fundao es,0.6753748059272766,bradesco pa
banco bradesco sa - bradesco pa capao do leao rs,0.6488762497901917,bradesco pa
banco bradesco sa - bradesco pa laranjeiras  urb rio de janeiro rj,0.6488762497901917,bradesco pa
banco bradesco sa - bradesco pa rorainopolis rr,0.6488762497901917,bradesco pa
banco bradesco sa - bradesco pa bairro serraria  urb diadema sp,0.6488762497901917,bradesco pa
banco bradesco sa - bradesco pa paulo de faria sp,1.0,bradesco pa
uniao central brasileira da igreja adventista do setimo dia - iasd jardim yolanda  sao paulo,0.7803592085838318,igreja adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim itamaraty,0.7785155177116394,igreja adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim dos moraes,0.7721666693687439,igreja adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim bom clima,0.7661500573158264,igreja adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd piracicaba  paulista,0.7423952221870422,igreja adbentista
uniao central brasileira da igreja adventista do setimo dia - iasd jardim independencia ii,1.0,igreja adbentista
banco bradesco sa - bradesco pa avenida itavuvu  urb sorocaba sp,0.6004554629325867,bradesco banco
banco bradesco sa - bradesco pa avenida do forte  urb porto alegre rs,0.6004554629325867,bradesco banco
banco bradesco sa - bradesco ag avenida braz leme,0.5863855481147766,bradesco banco
banco bradesco sa - bradesco pa avenida paschoal ardito  urb americana sp,0.5863854289054871,bradesco banco
banco bradesco sa - bradesco pa  avenida liberdade  urb viamao rs,0.5863854289054871,bradesco banco
banco bradesco sa - bradesco pa avenida brasil  urb ipatinga mg,1.0,bradesco banco
sapore sa - cr 4408,0.7480900883674622,s.a. sapore
sapore sa - cr 4488,0.7350620627403259,s.a. sapore
sapore sa - cr 3029,0.7295063734054565,s.a. sapore
sapore sa - cr 4831,0.7295063734054565,s.a. sapore
sapore sa - cr 4710,0.7295063734054565,s.a. sapore
sapore sa - cr 4468,1.0,s.a. sapore
banco bradesco sa - bradesco pa ibicare sc,0.7202059626579285,banco bradesco
banco bradesco sa - bradesco pa sao joao pe,0.7202059626579285,banco bradesco
banco bradesco sa - bradesco ag presidente epitacio,0.7202059626579285,banco bradesco
banco bradesco sa - bradesco pa  planalto ba,0.7202059626579285,banco bradesco
banco bradesco sa - bradesco ag centro empresarial mario henrique simonsen,0.7202059030532837,banco bradesco
banco bradesco sa - ag empresas jaboatao  urb jaboatao dos guararapes pe,1.0,banco bradesco
via brasil fashion comercio de roupas ltda - via brasil shopping barreiro,0.7560102343559265,bia brasil
via brasil fashion comercio de roupas ltda - via brasil outlet taubate,0.7422777414321899,bia brasil
via brasil fashion comercio de roupas ltda - via brasil santa maria outlet,0.7422776818275452,bia brasil
via brasil fashion comercio de roupas ltda - via brasil garten,0.7422776818275452,bia brasil
via brasil fashion comercio de roupas ltda - polo wear caraguatatuba,0.7376317977905273,bia brasil
via brasil fashion comercio de roupas ltda - polo wear shopping maia,1.0,bia brasil
igreja evangelica assembleia de deus - filial sertaozinho  jd jamaica,0.67557692527771,igreja asenbleia
igreja evangelica assembleia de deus - filial cajuru,0.6715670228004456,igreja asenbleia
igreja evangelica assembleia de deus - penapolis,0.6715670228004456,igreja asenbleia
igreja evangelica assembleia de deus - filial jardim iraja,0.6715669631958008,igreja asenbleia
igreja evangelica assembleia de deus - nova alianca,0.6715669631958008,igreja asenbleia
igreja evangelica assembleia de deus - filial jardim piratininga,1.0,igreja asenbleia
sapore sa - cr 4536 restaurante obra i,0.7817820310592651,sapore alimentos
sapore sa - cr  4763,0.7817820310592651,sapore alimentos
sapore sa - cr 2673,0.7817820310592651,sapore alimentos
sapore sa - cr 3926,0.7817820310592651,sapore alimentos
sapore sa - cr 4451,0.7817820310592651,sapore alimentos
sapore sa - cr 4369,1.0,sapore alimentos
banco bradesco sa - bradesco paa ubarana sp,0.6682217121124268,bredesco
banco bradesco sa - bradesco pa  cupira pe,0.6682217121124268,bredesco
banco bradesco sa - bradesco ag jutai am,0.6682217121124268,bredesco
banco bradesco sa - bradesco pa buenos aires pe,0.6682217121124268,bredesco
banco bradesco sa - bradesco pa candelaria rs,0.6682217121124268,bredesco
banco bradesco sa - bradesco pa  floresta do araguaia pa,1.0,bredesco
banco bradesco sa - bradesco paa bom jesus da serra ba,0.9163699746131897,bradesco
banco bradesco sa - bradesco ag bom jesus pi,0.8921169638633728,bradesco
banco bradesco sa - bradesco ag bom conselho pe,0.8119460344314575,bradesco
banco bradesco sa - bradesco ag cangucu rs,0.66312175989151,bradesco
banco bradesco sa - pa  mema participacoes e administracao,0.66312175989151,bradesco
banco bradesco sa - bradesco ag bom jesus,1.0,bradesco
bolognesi empreendimentos ltda - cond fazenda esperanca 275 campo belo iii lt 57 q i2,0.7468999624252319,bolognesi enpreendimentos
bolognesi empreendimentos ltda - cond fazenda esperanca 03  campo belo i  lt 03 q e1,0.7468999624252319,bolognesi enpreendimentos
bolognesi empreendimentos ltda - cond fazenda esperanca 174 campo belo ii lt 60 q g1,0.7468999028205872,bolognesi enpreendimentos
bolognesi empreendimentos ltda - cond fazenda esperanca 24  campo belo i  lt 25 q e1,0.7468999028205872,bolognesi enpreendimentos
bolognesi empreendimentos ltda - cond fazenda esperanca 283  campo belo 4  lt 33 q h1,0.7468998432159424,bolognesi enpreendimentos
bolognesi empreendimentos ltda - chiara sonego bolognesi gargano,1.0,bolognesi enpreendimentos
banco santander brasil sa - av ipirangaspsp,0.6049211621284485,banco santander
banco santander brasil sa - fernandes limamaceioal,0.6049211621284485,banco santander
banco santander brasil sa - lagoa da pratamg,0.6049211621284485,banco santander
banco santander brasil sa - guajajarasbhmg,0.6049211621284485,banco santander
banco santander brasil sa - agencia bhmercdo central,0.6049211621284485,banco santander
banco santander brasil sa - vila formosa  sp iv,1.0,banco santander
cia latino americana de medicamentos - drogaria catarinense iririu,0.5973928570747375,santander brasil
banco santander brasil sa - av vital brasilsp ii,0.5699964165687561,santander brasil
banco santander brasil sa - pa trairice,0.5699964165687561,santander brasil
banco santander brasil sa - mamanguapepb,0.5699964165687561,santander brasil
banco santander brasil sa - centroarapongaspr iii,0.5699964165687561,santander brasil
banco santander brasil sa - iririujoinvillesc,1.0,santander brasil
banco bradesco sa - bradesco paa caracol ms,0.7067137360572815,bredesco
banco bradesco sa - bradesco pa avenida mangalo  goiania go,0.7067137360572815,bredesco
banco bradesco sa - bradesco pa  douradina do parana pr,0.7067137360572815,bredesco
banco bradesco sa - bradesco pa manga mg,0.7067137360572815,bredesco
